,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.972048,0.938608,0.968408,0.968616,0.784368,0.9684,0.778056,0.784368,0.784296,0.963432,0.784368,0.971664,0.215632,0.784368,0.784368,0.967168,0.91788,0.963984,0.837784,0.784368,0.82776
1,0.97112,0.93808,0.969144,0.96944,0.784368,0.971488,0.774648,0.784368,0.7852,0.965792,0.784368,0.972176,0.215632,0.784368,0.784368,0.971472,0.92332,0.967536,0.835592,0.784368,0.82356
2,0.970688,0.941752,0.97256,0.970032,0.784368,0.978832,0.782144,0.784368,0.797672,0.966392,0.784368,0.976456,0.215632,0.784368,0.784368,0.975672,0.928888,0.9734,0.839712,0.784368,0.829216
3,0.979936,0.940816,0.976144,0.975112,0.784368,0.977216,0.711224,0.784368,0.799608,0.968664,0.784368,0.976376,0.215632,0.784368,0.784368,0.974912,0.93688,0.975976,0.83764,0.784368,0.824456
4,0.985576,0.940808,0.979016,0.982992,0.784368,0.98264,0.803432,0.784368,0.825056,0.976624,0.784368,0.981592,0.215632,0.784368,0.784368,0.980064,0.945936,0.980344,0.854376,0.784368,0.850648
